"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","LIFEEXP","WOMEN","YR","A","1997",76.6,
"LTU","LIFEEXP","WOMEN","YR","A","1998",76.7,
"LTU","LIFEEXP","WOMEN","YR","A","1999",77,
"LTU","LIFEEXP","WOMEN","YR","A","2000",77.4,
"LTU","LIFEEXP","WOMEN","YR","A","2001",77.4,
"LTU","LIFEEXP","WOMEN","YR","A","2002",77.4,
"LTU","LIFEEXP","WOMEN","YR","A","2003",77.7,
"LTU","LIFEEXP","WOMEN","YR","A","2004",77.7,
"LTU","LIFEEXP","WOMEN","YR","A","2005",77.4,
"LTU","LIFEEXP","WOMEN","YR","A","2006",77.1,
"LTU","LIFEEXP","WOMEN","YR","A","2007",77.2,
"LTU","LIFEEXP","WOMEN","YR","A","2008",77.6,
"LTU","LIFEEXP","WOMEN","YR","A","2009",78.7,
"LTU","LIFEEXP","WOMEN","YR","A","2010",78.9,
"LTU","LIFEEXP","WOMEN","YR","A","2011",79.3,
"LTU","LIFEEXP","WOMEN","YR","A","2012",79.6,
"LTU","LIFEEXP","WOMEN","YR","A","2013",79.6,
"LTU","LIFEEXP","WOMEN","YR","A","2014",80.1,
"LTU","LIFEEXP","WOMEN","YR","A","2015",79.7,
"LTU","LIFEEXP","WOMEN","YR","A","2016",80.1,
"LTU","LIFEEXP","WOMEN","YR","A","2017",80.5,
"LTU","LIFEEXP","WOMEN","YR","A","2018",80.7,
"LTU","LIFEEXP","WOMEN","YR","A","2019",81.2,
"LTU","LIFEEXP","WOMEN","YR","A","2020",80,
"CRI","LIFEEXP","MEN","YR","A","1960",59.2,
"CRI","LIFEEXP","MEN","YR","A","1961",59.9,
"CRI","LIFEEXP","MEN","YR","A","1962",60.6,
"CRI","LIFEEXP","MEN","YR","A","1963",61.3,
"CRI","LIFEEXP","MEN","YR","A","1964",61.9,
"CRI","LIFEEXP","MEN","YR","A","1965",62.4,
"CRI","LIFEEXP","MEN","YR","A","1966",62.9,
"CRI","LIFEEXP","MEN","YR","A","1967",63.4,
"CRI","LIFEEXP","MEN","YR","A","1968",63.8,
"CRI","LIFEEXP","MEN","YR","A","1969",64.2,
"CRI","LIFEEXP","MEN","YR","A","1970",64.7,
"CRI","LIFEEXP","MEN","YR","A","1971",65.1,
"CRI","LIFEEXP","MEN","YR","A","1972",65.5,
"CRI","LIFEEXP","MEN","YR","A","1973",66,
"CRI","LIFEEXP","MEN","YR","A","1974",66.5,
"CRI","LIFEEXP","MEN","YR","A","1975",67,
"CRI","LIFEEXP","MEN","YR","A","1976",67.5,
"CRI","LIFEEXP","MEN","YR","A","1977",68,
"CRI","LIFEEXP","MEN","YR","A","1978",68.6,
"CRI","LIFEEXP","MEN","YR","A","1979",69.1,
"CRI","LIFEEXP","MEN","YR","A","1980",69.6,
"CRI","LIFEEXP","MEN","YR","A","1981",70.2,
"CRI","LIFEEXP","MEN","YR","A","1982",70.6,
"CRI","LIFEEXP","MEN","YR","A","1983",71.1,
"CRI","LIFEEXP","MEN","YR","A","1984",71.5,
"CRI","LIFEEXP","MEN","YR","A","1985",71.8,
"CRI","LIFEEXP","MEN","YR","A","1986",72.1,
"CRI","LIFEEXP","MEN","YR","A","1987",72.4,
"CRI","LIFEEXP","MEN","YR","A","1988",72.7,
"CRI","LIFEEXP","MEN","YR","A","1989",72.9,
"CRI","LIFEEXP","MEN","YR","A","1990",73.1,
"CRI","LIFEEXP","MEN","YR","A","1991",73.3,
"CRI","LIFEEXP","MEN","YR","A","1992",73.5,
"CRI","LIFEEXP","MEN","YR","A","1993",73.7,
"CRI","LIFEEXP","MEN","YR","A","1994",74,
"CRI","LIFEEXP","MEN","YR","A","1995",74.2,
"CRI","LIFEEXP","MEN","YR","A","1996",74.4,
"CRI","LIFEEXP","MEN","YR","A","1997",74.6,
"CRI","LIFEEXP","MEN","YR","A","1998",74.8,
"CRI","LIFEEXP","MEN","YR","A","1999",75,
"CRI","LIFEEXP","MEN","YR","A","2000",75.1,
"CRI","LIFEEXP","MEN","YR","A","2001",75.3,
"CRI","LIFEEXP","MEN","YR","A","2002",75.4,
"CRI","LIFEEXP","MEN","YR","A","2003",75.6,
"CRI","LIFEEXP","MEN","YR","A","2004",75.7,
"CRI","LIFEEXP","MEN","YR","A","2005",75.8,
"CRI","LIFEEXP","MEN","YR","A","2006",75.9,
"CRI","LIFEEXP","MEN","YR","A","2007",76,
"CRI","LIFEEXP","MEN","YR","A","2008",76.1,
"CRI","LIFEEXP","MEN","YR","A","2009",76.2,
"CRI","LIFEEXP","MEN","YR","A","2010",76.3,
"CRI","LIFEEXP","MEN","YR","A","2011",76.6,
"CRI","LIFEEXP","MEN","YR","A","2012",76.9,
"CRI","LIFEEXP","MEN","YR","A","2013",77.1,
"CRI","LIFEEXP","MEN","YR","A","2014",77.2,
"CRI","LIFEEXP","MEN","YR","A","2015",77.4,
"CRI","LIFEEXP","MEN","YR","A","2016",77.5,
"CRI","LIFEEXP","MEN","YR","A","2017",77.6,
"CRI","LIFEEXP","MEN","YR","A","2018",77.8,
"CRI","LIFEEXP","MEN","YR","A","2019",77.9,"P"
"CRI","LIFEEXP","MEN","YR","A","2020",78.1,"P"
"CRI","LIFEEXP","TOT","YR","A","1960",60.6,
"CRI","LIFEEXP","TOT","YR","A","1961",61.3,
"CRI","LIFEEXP","TOT","YR","A","1962",62,
"CRI","LIFEEXP","TOT","YR","A","1963",62.7,
"CRI","LIFEEXP","TOT","YR","A","1964",63.3,
"CRI","LIFEEXP","TOT","YR","A","1965",63.9,
"CRI","LIFEEXP","TOT","YR","A","1966",64.5,
"CRI","LIFEEXP","TOT","YR","A","1967",65,
"CRI","LIFEEXP","TOT","YR","A","1968",65.5,
"CRI","LIFEEXP","TOT","YR","A","1969",66,
"CRI","LIFEEXP","TOT","YR","A","1970",66.5,
"CRI","LIFEEXP","TOT","YR","A","1971",67,
"CRI","LIFEEXP","TOT","YR","A","1972",67.5,
"CRI","LIFEEXP","TOT","YR","A","1973",68.1,
"CRI","LIFEEXP","TOT","YR","A","1974",68.6,
"CRI","LIFEEXP","TOT","YR","A","1975",69.2,
"CRI","LIFEEXP","TOT","YR","A","1976",69.8,
"CRI","LIFEEXP","TOT","YR","A","1977",70.4,
"CRI","LIFEEXP","TOT","YR","A","1978",71,
"CRI","LIFEEXP","TOT","YR","A","1979",71.6,
"CRI","LIFEEXP","TOT","YR","A","1980",72.2,
"CRI","LIFEEXP","TOT","YR","A","1981",72.8,
"CRI","LIFEEXP","TOT","YR","A","1982",73.3,
"CRI","LIFEEXP","TOT","YR","A","1983",73.8,
"CRI","LIFEEXP","TOT","YR","A","1984",74.2,
"CRI","LIFEEXP","TOT","YR","A","1985",74.5,
"CRI","LIFEEXP","TOT","YR","A","1986",74.8,
"CRI","LIFEEXP","TOT","YR","A","1987",75.1,
"CRI","LIFEEXP","TOT","YR","A","1988",75.3,
"CRI","LIFEEXP","TOT","YR","A","1989",75.5,
"CRI","LIFEEXP","TOT","YR","A","1990",75.7,
"CRI","LIFEEXP","TOT","YR","A","1991",75.9,
"CRI","LIFEEXP","TOT","YR","A","1992",76.1,
"CRI","LIFEEXP","TOT","YR","A","1993",76.3,
"CRI","LIFEEXP","TOT","YR","A","1994",76.4,
"CRI","LIFEEXP","TOT","YR","A","1995",76.6,
"CRI","LIFEEXP","TOT","YR","A","1996",76.8,
"CRI","LIFEEXP","TOT","YR","A","1997",77,
"CRI","LIFEEXP","TOT","YR","A","1998",77.2,
"CRI","LIFEEXP","TOT","YR","A","1999",77.3,
"CRI","LIFEEXP","TOT","YR","A","2000",77.5,
"CRI","LIFEEXP","TOT","YR","A","2001",77.6,
"CRI","LIFEEXP","TOT","YR","A","2002",77.8,
"CRI","LIFEEXP","TOT","YR","A","2003",77.9,
"CRI","LIFEEXP","TOT","YR","A","2004",78,
"CRI","LIFEEXP","TOT","YR","A","2005",78.1,
"CRI","LIFEEXP","TOT","YR","A","2006",78.3,
"CRI","LIFEEXP","TOT","YR","A","2007",78.4,
"CRI","LIFEEXP","TOT","YR","A","2008",78.5,
"CRI","LIFEEXP","TOT","YR","A","2009",78.7,
"CRI","LIFEEXP","TOT","YR","A","2010",78.8,
"CRI","LIFEEXP","TOT","YR","A","2011",79.1,
"CRI","LIFEEXP","TOT","YR","A","2012",79.4,
"CRI","LIFEEXP","TOT","YR","A","2013",79.6,
"CRI","LIFEEXP","TOT","YR","A","2014",79.8,
"CRI","LIFEEXP","TOT","YR","A","2015",79.9,
"CRI","LIFEEXP","TOT","YR","A","2016",80.1,
"CRI","LIFEEXP","TOT","YR","A","2017",80.2,
"CRI","LIFEEXP","TOT","YR","A","2018",80.4,
"CRI","LIFEEXP","TOT","YR","A","2019",80.5,"P"
"CRI","LIFEEXP","TOT","YR","A","2020",80.7,"P"
"CRI","LIFEEXP","WOMEN","YR","A","1960",62,
"CRI","LIFEEXP","WOMEN","YR","A","1961",62.7,
"CRI","LIFEEXP","WOMEN","YR","A","1962",63.4,
"CRI","LIFEEXP","WOMEN","YR","A","1963",64.1,
"CRI","LIFEEXP","WOMEN","YR","A","1964",64.8,
"CRI","LIFEEXP","WOMEN","YR","A","1965",65.4,
"CRI","LIFEEXP","WOMEN","YR","A","1966",66,
"CRI","LIFEEXP","WOMEN","YR","A","1967",66.6,
"CRI","LIFEEXP","WOMEN","YR","A","1968",67.2,
"CRI","LIFEEXP","WOMEN","YR","A","1969",67.8,
"CRI","LIFEEXP","WOMEN","YR","A","1970",68.3,
